measured_on,inv_string09_ac_output_(kwh)_inv_150212,inv_string09_ac_output_(power_factor)_inv_150213,inv_string09_ac_voltage_(v)_inv_150211,inv_string09_dc_voltage_(v)_inv_150210,inv_string09_temperature_(c)_inv_150214
2020-11-17 13:51:49,39.638,0.966605639,124.797,399.25,64.3441
2020-11-17 13:56:49,28.278,0.964826176,125.062,398.625,65.4675
2020-11-17 14:01:49,37.202,0.961277906,125.328,400.062,64.104
2020-11-17 14:06:49,36.349,0.982413682,125.281,398.625,63.4246
2020-11-17 14:11:50,25.415,0.975238973,124.719,398.312,60.8861
2020-11-17 14:16:50,12.559,0.934137084,123.453,399.375,60.4136
2020-11-17 14:21:50,12.304,0.949965254,123.688,398.875,57.6527
2020-11-17 14:26:49,39.473,0.981161579,125.688,399.5,55.3859
2020-11-17 14:31:49,18.003,0.966720257,124.078,399.312,54.5002
2020-11-17 14:36:49,26.28,0.955360052,124.297,398.625,54.645
2020-11-17 14:41:49,9.723,0.8868284699999999,123.594,399.25,56.0256
2020-11-17 14:46:49,10.383,0.892746914,124.141,399.375,53.8807
2020-11-17 14:51:49,12.278,0.904688191,123.703,398.562,52.3636
2020-11-17 14:56:49,11.389,0.911143132,123.625,398.688,52.2882
2020-11-17 15:01:49,17.343,0.924452963,124.234,398.625,50.9971
2020-11-17 15:06:49,14.587,0.916777,123.875,398.75,50.4151
2020-11-17 15:11:49,12.979,0.913473684,123.859,399.5,49.802
2020-11-17 15:16:49,14.261,0.880671339,124.109,398.062,49.9707
2020-11-17 15:21:49,13.399,0.88877855,123.828,398.938,50.2784
2020-11-17 15:26:49,15.078,0.941440599,124.141,398.562,50.4736
2020-11-17 15:31:49,19.672,0.935456233,124.203,399.25,50.8102
2020-11-17 15:36:49,17.018,0.909061902,124.156,398.75,51.0357
2020-11-17 15:41:49,21.829,0.955034085,124.484,399.375,51.2667
2020-11-17 15:46:49,13.099,0.948478261,123.984,399.375,51.7258
2020-11-17 15:51:50,18.3,0.959892626,124.562,398.688,51.4967
2020-11-17 15:56:50,15.035,0.921100917,124.375,398.438,51.3435
2020-11-17 16:01:49,16.633,0.927470687,124.938,398.688,51.3818
2020-11-17 16:06:49,11.587,0.848059636,124.188,399.438,52.1434
2020-11-17 16:11:49,15.967,0.888759367,124.781,399.438,51.605
2020-11-17 16:16:49,19.429,0.923965763,125.188,399.062,51.7956
2020-11-17 16:21:49,9.578,0.815467075,124.141,398.688,51.5668
2020-11-17 16:26:49,6.752,0.802425107,123.953,399.125,50.4541
2020-11-17 16:31:50,4.701,0.6212715859999999,123.969,398.938,49.336
2020-11-17 16:36:50,5.336,0.7023052459999999,124.125,398.75,48.5361
2020-11-17 16:41:49,4.999,0.699832074,123.719,399.625,47.8306
2020-11-17 16:46:49,4.129,0.616651825,124.109,399.438,47.2127
2020-11-17 16:51:48,3.492,0.570175439,123.922,399.688,46.7672
2020-11-17 16:56:49,3.132,0.5408970979999999,124.031,398.375,46.2766
2020-11-17 17:01:50,2.46,0.4915254239999999,123.766,399.25,45.7097
2020-11-17 17:06:50,2.591,0.478637101,123.828,399.062,45.2803
2020-11-17 17:11:50,2.81,0.47826087,123.969,398.75,44.9634
2020-11-17 17:16:50,2.173,0.441157556,124.094,399.188,44.6986
2020-11-17 17:21:49,1.39,0.2935723109999999,123.703,398.5,44.3664
2020-11-17 17:26:49,0.87,0.23154848,123.938,398.688,43.817
2020-11-17 17:31:49,0.762,0.242857143,124.094,398.5,43.3224
2020-11-17 17:36:49,0.5859999999999999,0.38704028,124.188,398.688,42.8219
2020-11-17 17:41:50,0.3489999999999999,0.3860759489999999,124.484,399.125,42.3843
2020-11-17 17:46:50,0.0109999999999999,0.0,124.562,398.562,41.8402
2020-11-17 17:51:50,0.056,0.033333333,124.469,302.938,41.3543
2020-11-17 17:56:50,0.0,,124.344,3.625,42.2197
2020-11-18 06:56:50,0.0,,123.812,519.562,32.4052
2020-11-18 07:01:51,0.066,0.3499999999999999,123.547,398.625,32.8655
2020-11-18 07:06:51,0.13,0.3508771929999999,123.484,399.062,34.6523
2020-11-18 07:11:51,0.378,0.337047354,123.109,399.312,35.767
2020-11-18 07:16:51,0.747,0.705202312,123.438,399.0,36.6862
2020-11-18 07:21:51,0.2429999999999999,0.2827868849999999,123.438,398.812,37.4896
2020-11-18 07:26:50,0.7089999999999999,0.58040201,123.422,398.688,38.048
2020-11-18 07:31:50,0.925,0.6091269839999999,123.625,398.938,38.7415
2020-11-18 07:41:49,0.268,0.400943396,122.938,399.25,39.5575
2020-11-18 07:46:49,0.3519999999999999,0.5576036869999998,122.578,399.0,39.8363
2020-11-18 07:51:49,0.532,0.741071429,122.984,399.188,40.003
2020-11-18 07:56:49,1.259,0.756272401,123.125,399.188,40.2377
2020-11-18 08:01:50,1.31,0.6993355479999999,123.047,399.188,40.5708
2020-11-18 08:06:50,0.814,0.5209580839999999,123.219,399.25,40.7694
2020-11-18 08:11:50,0.766,0.558295964,123.016,398.812,40.9616
2020-11-18 08:16:50,1.599,0.824175824,122.828,398.938,41.0929
2020-11-18 08:21:50,1.97,0.933238636,122.734,399.0,41.3869
2020-11-18 08:26:49,7.039,0.963283828,123.328,398.875,41.7112
2020-11-18 08:31:49,2.613,0.98536036,122.844,399.0,42.1931
2020-11-18 08:36:49,1.754,0.884969325,123.078,399.125,42.4478
2020-11-18 08:41:50,2.47,0.669642857,123.359,398.875,42.6695
2020-11-18 08:46:50,2.238,0.7352056169999999,123.516,398.5,43.0729
2020-11-18 08:51:50,5.538,0.903257651,123.734,399.438,43.6322
2020-11-18 08:56:50,3.294,0.8,123.406,398.562,44.2145
2020-11-18 09:01:50,5.491,0.819124944,124.0,397.938,44.5479
2020-11-18 09:06:50,5.838,0.8729081859999999,123.562,398.75,43.5704
2020-11-18 09:11:48,4.061,0.8166869669999999,123.438,398.5,44.2753
2020-11-18 09:16:47,9.729,0.8918844569999999,123.672,398.0,44.6083
2020-11-18 09:21:47,33.541,0.969153453,124.469,399.375,43.6013
2020-11-18 09:26:48,8.375,0.90743748,123.156,398.75,44.8737
2020-11-18 09:31:48,6.236,0.891135972,123.109,399.188,44.3967
2020-11-18 09:36:48,6.634,0.917117868,122.922,399.062,43.8477
2020-11-18 09:41:48,5.366,0.8268962309999999,123.188,398.938,43.3845
2020-11-18 09:46:48,5.588,0.911078717,123.047,398.625,43.627
2020-11-18 09:51:48,31.056,0.981621826,124.094,399.625,44.3967
2020-11-18 09:56:47,39.656,0.979487559,125.234,399.125,47.1435
2020-11-18 10:01:48,39.263,0.962935672,124.375,398.75,51.7195
2020-11-18 10:06:48,19.645,0.977380952,123.281,398.75,53.954
2020-11-18 10:11:48,14.389,0.982194024,122.984,399.438,53.3344
2020-11-18 10:16:48,19.766,0.985921821,123.219,398.5,52.7826
2020-11-18 10:21:48,40.856,0.998317484,124.125,399.125,54.7533
2020-11-18 10:26:48,10.656,0.883744088,123.359,399.375,53.5868
2020-11-18 10:31:48,10.244,0.961332204,123.328,399.062,51.605
2020-11-18 10:36:47,7.987,0.977867945,122.953,398.875,50.1153
2020-11-18 10:41:48,15.093,0.949200376,123.156,398.75,49.3415
2020-11-18 10:46:48,10.159,0.978279757,123.406,399.25,49.3415
2020-11-18 10:51:48,40.557,0.996619139,124.969,399.375,50.3045
2020-11-18 10:56:48,38.749,0.96595396,124.844,398.312,53.149
2020-11-18 11:01:48,38.413,0.973075178,125.578,398.875,56.2374
2020-11-18 11:06:48,32.038,0.960442327,125.25,399.312,58.3454
2020-11-18 11:11:48,11.776,0.8831460669999999,124.125,399.25,56.7709
2020-11-18 11:16:49,12.463,0.942546935,123.922,398.75,53.9174
2020-11-18 11:21:48,9.528,0.943816885,123.406,398.812,51.9097
2020-11-18 11:26:48,8.572,0.913864874,123.25,398.625,49.9871
2020-11-18 11:31:48,9.493,0.904273504,123.531,398.938,48.9099
2020-11-18 11:36:48,16.751,0.957152612,123.516,398.562,48.6368
2020-11-18 11:41:48,15.6,0.968930233,123.453,398.75,49.1373
2020-11-18 11:46:48,11.153,0.947985722,123.062,399.0,49.4021
2020-11-18 11:51:48,15.251,0.949364723,123.234,399.625,49.0709
2020-11-18 11:56:49,11.457,0.96797153,123.172,399.5,49.0376
2020-11-18 12:01:49,15.338,0.966207287,123.375,399.062,48.8376
2020-11-18 12:06:48,12.969,0.964955357,123.453,399.312,49.4351
2020-11-18 12:11:48,21.87,0.978943133,124.359,399.0,49.4351
2020-11-18 12:16:48,11.601,0.957420625,123.219,399.25,49.6982
2020-11-18 12:21:48,12.182,0.985475672,123.391,399.0,49.501
2020-11-18 12:26:48,12.129,0.978266119,123.156,398.75,49.3691
2020-11-18 12:31:49,12.801,0.960615663,123.219,399.312,49.1041
2020-11-18 12:36:49,12.976,0.97453808,123.438,399.5,49.336
2020-11-18 12:41:49,12.286,0.983124397,123.125,398.562,49.1705
2020-11-18 12:46:48,19.091,0.978307692,123.531,399.188,49.4351
2020-11-18 12:51:48,19.277,0.979458308,123.734,399.188,50.4151
2020-11-18 12:56:48,18.835,0.974875931,124.0,398.812,50.7715
2020-11-18 13:01:48,14.565,0.970188075,123.266,399.125,54.0698
2020-11-18 13:06:48,17.696,0.958441558,123.453,398.938,53.3221
2020-11-18 13:11:48,15.006,0.975400234,123.516,399.562,53.5069
2020-11-18 13:16:48,16.811,0.973020017,123.531,399.625,53.1738
2020-11-18 13:21:49,30.757,0.993709474,124.562,398.625,54.7833
2020-11-18 13:26:49,20.814,0.983734088,123.734,399.062,55.5998
2020-11-18 13:31:49,42.242,0.978063173,125.266,559.312,58.3113
2020-11-18 13:36:49,18.19,0.980322581,123.734,398.938,56.9106
2020-11-18 13:41:48,16.292,0.952380952,123.672,398.5,56.7849
2020-11-18 13:46:48,14.331,0.980291521,123.891,398.75,55.0493
2020-11-18 13:51:48,12.075,0.990626542,123.234,399.375,53.5499
2020-11-18 13:56:49,34.969,0.983551527,124.344,399.312,52.0235
2020-11-18 14:01:48,16.547,0.962142359,123.266,399.625,52.0614
2020-11-18 14:06:49,28.489,0.961682337,124.078,398.812,51.1192
2020-11-18 14:11:49,19.616,0.970466014,123.688,399.438,51.84
2020-11-18 14:16:49,15.919,0.95623987,123.391,399.562,51.1577
2020-11-18 14:21:49,17.255,0.98006135,123.656,398.688,51.7322
2020-11-18 14:26:48,36.882,0.992115849,124.953,398.625,52.489
2020-11-18 14:31:48,38.521,0.973594355,125.062,398.438,53.3468
2020-11-18 14:36:48,14.15,0.977329451,123.141,399.438,55.3644
2020-11-18 14:41:49,14.885,0.978924562,123.359,398.875,54.7653
2020-11-18 14:46:49,14.491,0.936412833,123.734,398.375,52.1119
2020-11-18 14:51:49,17.299,0.989203085,124.547,400.438,51.0807
2020-11-18 14:56:49,15.899,0.922326715,123.391,398.438,51.7766
2020-11-18 15:01:49,10.637,0.895812311,123.547,399.25,50.2328
2020-11-18 15:06:49,24.996,0.963777341,124.578,398.875,50.0826
2020-11-18 15:11:48,33.178,0.935932914,124.562,396.938,51.821
2020-11-18 15:16:48,24.94,0.949220084,124.109,398.938,53.433
2020-11-18 15:21:49,21.669,0.953264876,123.969,399.188,53.7646
2020-11-18 15:26:49,13.381,0.910201588,123.453,399.188,52.9879
2020-11-18 15:31:49,23.687,0.953564106,124.516,399.0,53.47
2020-11-18 15:36:49,9.235,0.924969988,123.25,399.062,53.2851
2020-11-18 15:41:49,7.469,0.8450033989999999,123.234,399.312,52.4263
2020-11-18 15:46:49,17.659,0.928605053,123.719,398.625,52.9133
2020-11-18 15:51:48,19.01,0.960060514,124.031,398.688,53.47
2020-11-18 15:56:48,12.709,0.961590909,123.891,399.312,54.2035
2020-11-18 16:01:49,16.696,0.959951666,123.688,398.812,53.9113
2020-11-18 16:06:49,17.337,0.981635776,123.719,398.75,54.0941
2020-11-18 16:11:49,12.99,0.968144353,123.641,400.375,54.0515
2020-11-18 16:16:49,11.876,0.928103044,123.188,399.5,53.5806
2020-11-18 16:21:49,11.038,0.914619012,123.156,399.688,53.0995
2020-11-18 16:26:49,10.759,0.944371556,122.953,399.188,52.7639
2020-11-18 16:31:49,9.325,0.913924794,123.047,399.062,52.4263
2020-11-18 16:36:49,8.022,0.933147632,123.25,399.188,51.7766
2020-11-18 16:41:49,8.76,0.958823529,123.0,399.188,51.3243
2020-11-18 16:46:49,7.069,0.907350689,123.047,399.125,50.8167
2020-11-18 16:51:49,3.534,0.899390244,122.766,399.062,49.9381
2020-11-18 16:56:49,4.793,0.909559244,122.812,399.188,49.1041
2020-11-18 17:01:49,3.07,0.8301731239999999,122.766,399.375,48.4351
2020-11-18 17:06:49,2.425,0.702542373,122.781,399.312,47.6255
2020-11-18 17:11:49,2.409,0.7476459509999999,122.875,399.312,46.9354
2020-11-18 17:16:49,2.019,0.663010967,122.656,398.25,46.3821
2020-11-18 17:21:49,1.779,0.6810244469999999,122.531,398.812,45.8876
2020-11-18 17:26:49,0.883,0.320341048,123.781,398.812,45.3521
2020-11-18 17:31:49,0.2899999999999999,0.370229008,124.531,399.25,44.7537
2020-11-18 17:36:49,0.04,0.0310880829999999,124.625,398.625,44.062
2020-11-18 17:41:49,0.0,0.0,124.312,318.125,43.3535
2020-11-18 17:46:49,0.0,,124.562,43.5625,44.0315
2020-11-18 17:51:50,0.0,,124.25,27.875,44.0315
2020-11-18 17:56:50,0.0,,124.141,1.25,43.6013
2020-11-18 22:16:51,0.0,,125.203,,0.0
2020-11-19 06:51:51,0.0,,123.531,522.625,30.4019
2020-11-19 06:56:50,0.025,0.078125,123.625,399.188,31.3632
2020-11-19 07:01:50,0.094,0.5384615379999999,123.578,398.938,33.2373
2020-11-19 07:06:50,0.222,0.409090909,123.516,398.875,34.4684
2020-11-19 07:11:50,0.496,0.378712871,123.516,399.375,35.3303
2020-11-19 07:16:49,0.668,0.652941176,123.453,399.0,36.1681
2020-11-19 07:21:50,0.823,0.727272727,123.391,399.25,36.8974
2020-11-19 07:26:50,0.931,0.7320574159999998,123.109,399.062,37.4599
2020-11-19 07:31:51,0.985,0.8121951219999999,122.781,398.875,37.9896
2020-11-19 07:36:51,1.017,0.8004807689999999,122.969,399.375,38.5694
2020-11-19 07:41:51,1.252,0.75,123.172,399.438,39.0787
2020-11-19 07:46:51,1.495,0.846286701,123.438,398.562,39.5855
2020-11-19 07:51:50,2.494,0.8494845359999998,123.266,399.375,40.0422
2020-11-19 07:56:50,5.794,0.832322357,123.109,398.062,40.6371
2020-11-19 08:01:50,7.163,0.8848574599999999,123.344,398.562,41.3543
2020-11-19 08:06:50,8.474999999999998,0.925441465,123.516,398.5,42.1611
2020-11-19 08:11:51,8.201,0.863895939,123.781,399.375,43.0103
2020-11-19 08:16:51,9.525,0.907692308,123.438,398.5,43.8784
2020-11-19 08:21:51,10.625,0.904301349,123.656,399.375,44.7837
2020-11-19 08:26:51,11.743,0.926910299,123.406,398.562,44.2449
2020-11-19 08:31:51,12.702,0.912416613,123.297,399.0,42.5324
2020-11-19 08:36:50,14.014,0.926453144,123.578,399.312,42.9841
2020-11-19 08:41:51,14.95,0.944560076,123.938,398.438,44.0009
2020-11-19 08:46:51,15.804,0.951254739,124.0,399.688,44.9335
2020-11-19 08:51:50,17.206,0.934122992,123.906,398.938,46.0294
2020-11-19 08:56:51,17.358,0.933311699,123.828,398.938,46.8717
2020-11-19 09:01:51,14.375,0.951137488,124.281,398.938,47.6597
2020-11-19 09:06:51,20.412,0.933800302,124.359,399.312,48.6032
2020-11-19 09:11:51,21.834,0.957306628,124.094,399.625,49.2368
2020-11-19 09:16:51,4.843,0.96822542,122.672,398.625,49.468
2020-11-19 09:21:51,16.565,0.986031519,123.891,398.75,48.7094
2020-11-19 09:26:51,11.503,0.961856964,123.109,399.0,49.8946
2020-11-19 09:31:50,13.142,0.935641461,123.469,399.188,49.5668
2020-11-19 09:36:51,11.226,0.939974779,122.938,399.562,49.1705
2020-11-19 09:41:51,36.851,0.9800447,124.578,399.25,51.859
2020-11-19 09:46:51,17.54,0.983995957,123.953,398.875,53.0623
2020-11-19 09:51:51,37.999,0.986753935,124.75,398.75,54.3127
2020-11-19 09:56:51,38.434,0.99103347,125.062,398.25,55.9265
2020-11-19 10:01:52,11.284,0.953979151,123.156,398.938,57.5216
2020-11-19 10:06:51,11.326,0.962018863,123.188,399.375,54.1974
2020-11-19 10:11:51,9.248,0.949445129,123.047,398.938,52.1623
2020-11-19 10:16:51,10.843,0.963971177,122.969,398.812,51.0486
2020-11-19 10:21:51,13.833,0.951682841,122.859,399.75,50.35
2020-11-19 10:26:51,17.265,0.981061252,123.0,399.25,49.9327
2020-11-19 10:31:51,16.466,0.983668342,123.656,398.875,50.1936
2020-11-19 10:36:52,42.25,0.98414583,124.375,501.188,51.2411
2020-11-19 10:41:52,27.715,0.976451954,124.109,398.5,52.3887
2020-11-19 10:46:51,16.998,0.981314879,123.219,399.125,53.2851
2020-11-19 10:51:51,16.689,0.969396627,122.859,398.438,53.1367
2020-11-19 10:56:51,27.087,0.969150299,123.453,399.062,52.8387
2020-11-19 11:01:51,11.753,0.970580964,122.984,399.75,54.4942
2020-11-19 11:06:51,14.159,0.984326019,123.172,399.188,53.3221
2020-11-19 11:11:51,14.943,0.982792722,123.188,398.938,53.1738
2020-11-19 11:16:52,42.435,0.985312544,124.406,540.938,56.7709
2020-11-19 11:21:52,37.982,0.984044209,123.703,398.312,55.5856
2020-11-19 11:26:52,14.255,0.97397541,122.969,398.75,56.687
2020-11-19 11:31:51,42.244,0.987646566,124.672,398.25,57.3139
2020-11-19 11:36:51,40.52,0.969365113,123.953,399.688,59.4877
2020-11-19 11:41:51,33.89,0.963013349,123.859,398.375,61.6902
2020-11-19 11:46:51,37.944,0.983559519,124.547,398.438,59.2797
2020-11-19 11:51:51,41.641,0.970754915,124.297,501.25,60.2317
2020-11-19 11:56:52,22.637,0.97318551,123.375,398.0,59.4408
2020-11-19 12:01:52,41.19,0.995151954,124.625,398.438,60.1366
2020-11-19 12:06:52,41.971,0.978711524,124.688,515.125,62.1547
2020-11-19 12:11:51,38.026,0.973467661,124.906,398.125,62.6622
2020-11-19 12:16:51,30.005,0.980039139,124.781,400.188,61.0899
2020-11-19 12:21:51,39.454,0.984746017,125.516,398.812,62.432
2020-11-19 12:26:51,42.865,0.988627748,125.078,534.188,63.8933
2020-11-19 12:31:52,18.158,0.927651747,123.125,399.125,61.2229
2020-11-19 12:36:52,15.535,0.967434026,123.641,398.625,58.8752
2020-11-19 12:41:52,13.735,0.952114428,123.297,398.562,56.5749
2020-11-19 12:46:52,15.444,0.977688787,123.531,399.125,55.2142
2020-11-19 12:51:51,20.175,0.986625514,123.578,398.812,55.7278
2020-11-19 12:56:51,24.463,0.985228236,123.984,399.062,54.8254
2020-11-19 13:01:51,40.965,0.97114703,124.281,399.812,55.8839
2020-11-19 13:06:52,39.675,0.972347877,124.344,399.312,59.1586
2020-11-19 13:11:52,38.542,0.986915025,124.797,398.625,60.941
2020-11-19 13:16:52,36.54,0.97759283,124.344,399.5,61.7368
2020-11-19 13:21:52,37.004,0.987579133,123.875,398.75,62.2472
2020-11-19 13:26:52,37.337,0.968728121,124.312,399.188,62.7542
2020-11-19 13:31:51,38.504,0.985162977,124.484,398.312,63.5156
2020-11-19 13:36:51,38.598,0.983864801,124.859,399.875,64.104
2020-11-19 13:41:51,14.668,0.968737634,123.453,398.625,61.9074
2020-11-19 13:46:52,33.334,0.965879493,124.562,399.875,58.8346
2020-11-19 13:51:52,14.984,0.96969697,123.469,399.188,59.4006
2020-11-19 13:56:52,13.849,0.973773266,123.484,398.688,56.4907
2020-11-19 14:01:52,11.585,0.95754717,123.562,398.812,54.6088
2020-11-19 14:06:52,18.136,0.968609865,123.75,399.312,53.4022
2020-11-19 14:11:51,35.526,0.957236047,124.969,398.625,55.6852
2020-11-19 14:16:51,7.458999999999999,0.918329638,123.141,398.625,55.813
2020-11-19 14:21:51,13.739,0.977631018,123.875,399.0,53.3344
2020-11-19 14:26:52,35.713,0.968308142,124.875,397.625,54.2521
2020-11-19 14:31:52,28.497,0.979012346,124.953,399.0,55.7633
2020-11-19 14:36:52,27.202,0.943078512,124.016,400.125,56.8129
2020-11-19 14:41:52,8.429,0.955661664,123.078,398.938,54.9692
2020-11-19 14:46:52,30.316,0.984892788,124.547,399.375,54.5002
2020-11-19 14:51:52,7.452,0.937049678,122.922,399.25,53.4392
2020-11-19 14:56:52,27.939,0.962098523,124.422,398.375,52.8511
2020-11-19 15:01:51,26.873,0.971117166,123.734,399.312,53.9174
2020-11-19 15:06:52,25.252,0.961280036,123.828,399.875,54.1671
2020-11-19 15:11:52,24.257,0.9534205,123.906,399.188,54.3793
2020-11-19 15:16:52,22.965,0.952250684,123.734,399.5,54.3188
2020-11-19 15:21:52,21.689,0.985424329,123.797,399.25,54.0637
2020-11-19 15:26:52,20.703,0.95883506,123.828,399.562,53.8074
2020-11-19 15:31:52,19.758,0.971121261,123.844,398.688,53.5561
2020-11-19 15:36:52,18.99,0.970683039,123.562,399.312,53.0623
2020-11-19 15:41:51,19.147,0.950276243,123.594,398.688,52.739
2020-11-19 15:46:52,16.522,0.947341249,123.25,398.562,52.2882
2020-11-19 15:51:52,20.067,0.96562184,124.078,399.312,51.4585
2020-11-19 15:56:52,19.346,0.966007787,123.812,398.875,51.4967
2020-11-19 16:01:52,18.112,0.97215964,123.594,398.812,51.2667
2020-11-19 16:06:52,17.286,0.943315858,123.531,398.25,51.4648
2020-11-19 16:11:52,15.967,0.962380177,123.562,399.75,51.6941
2020-11-19 16:16:52,15.027,0.978303362,123.562,399.562,51.6623
2020-11-19 16:21:53,14.39,0.960392078,123.391,399.375,51.5414
2020-11-19 16:26:52,12.884,0.956910025,123.375,398.688,51.1577
2020-11-19 16:31:52,11.181,0.954846939,123.125,399.5,50.8102
2020-11-19 16:36:52,9.15,0.940110565,123.266,399.312,50.1936
2020-11-19 16:41:52,4.041,0.8460099749999999,123.109,398.75,49.2091
2020-11-19 16:46:52,4.241,0.854809437,123.734,399.312,47.9669
2020-11-19 16:51:52,6.114,0.742563739,123.25,399.812,47.1435
2020-11-19 16:56:52,4.762,0.702165267,123.234,399.688,46.7962
2020-11-19 17:01:52,3.924,0.6433805569999999,123.312,398.812,46.2413
2020-11-19 17:06:53,2.87,0.638184246,123.484,399.438,45.6384
2020-11-19 17:11:53,2.069,0.415538552,123.062,399.375,45.1723
2020-11-19 17:16:52,1.54,0.289731051,123.672,399.0,44.6685
2020-11-19 17:21:50,1.185,0.3926267279999999,123.594,398.562,44.1841
2020-11-19 17:26:49,0.936,0.2857142859999999,124.328,398.812,43.6013
2020-11-19 17:31:50,0.511,0.43814433,124.484,398.875,42.8848
2020-11-19 17:36:50,0.2439999999999999,0.4210526319999999,124.766,399.25,42.2569
2020-11-19 17:41:50,0.008,0.0,125.062,398.125,41.6142
2020-11-19 17:46:50,0.0,,124.5,47.8125,41.0273
2020-11-19 17:51:50,0.0,,124.234,32.0625,41.9046
2020-11-19 17:56:50,0.0,,124.547,7.6875,41.8402
2020-11-20 06:51:50,0.0,,123.188,114.125,29.7376
2020-11-20 06:56:50,0.0,,122.922,521.25,32.3208
2020-11-20 07:01:50,0.094,0.3586956519999999,122.922,398.75,32.9623
2020-11-20 07:06:51,0.2999999999999999,0.554285714,122.891,399.0,34.521
2020-11-20 07:11:51,0.801,0.873754153,122.812,398.75,35.4504
2020-11-20 07:16:51,0.3489999999999999,0.504424779,122.781,398.312,36.3212
2020-11-20 07:21:50,0.374,0.779874214,122.75,398.812,36.9576
2020-11-20 07:26:50,0.499,0.911111111,122.766,398.875,37.4303
2020-11-20 07:31:50,1.414,0.949596774,122.828,399.0,37.8726
2020-11-20 07:36:50,1.107,0.948320413,123.0,398.625,38.3675
2020-11-20 07:41:50,0.684,0.965517241,122.484,398.812,38.7415
2020-11-20 07:46:50,4.099,0.997078159,123.25,399.0,39.1636
2020-11-20 07:51:50,2.592,0.997666278,122.609,399.0,40.1373
2020-11-20 07:56:51,3.196,0.987012987,122.656,399.188,40.9616
2020-11-20 08:01:51,2.26,0.977719528,122.844,399.25,41.6196
2020-11-20 08:06:51,1.953,0.993883792,122.641,399.312,42.4161
2020-11-20 08:11:51,3.056,0.985308521,122.812,399.25,42.7641
2020-11-20 08:16:51,2.033,0.983988355,122.562,399.5,42.9214
2020-11-20 08:21:50,2.115,0.995768688,122.672,399.25,43.1406
2020-11-20 08:26:50,2.894,0.975757576,122.984,399.0,43.3535
2020-11-20 08:31:50,5.82,0.99331963,123.125,399.5,44.2753
2020-11-20 08:36:51,1.114,0.976127321,122.781,399.062,42.3843
2020-11-20 08:41:51,5.962,0.997474747,123.312,399.125,40.8024
2020-11-20 08:46:51,6.384,0.99859353,123.297,398.625,41.2891
2020-11-20 08:51:51,7.578999999999998,0.998410807,123.312,398.75,42.7326
2020-11-20 08:56:51,8.093999999999998,0.981818182,123.203,399.125,44.3664
2020-11-20 09:01:50,8.367,0.996398992,123.688,399.125,45.7809
2020-11-20 09:06:50,15.894,0.961566352,123.547,398.312,46.9702
2020-11-20 09:11:51,7.204,0.987195374,122.938,398.938,47.3162
2020-11-20 09:16:51,14.572,0.996305419,123.875,399.188,48.1649
2020-11-20 09:21:51,14.988,0.998394219,123.531,399.375,49.1373
2020-11-20 09:26:51,27.882,0.976961919,123.625,398.375,50.5774
2020-11-20 09:31:50,31.007,0.96689423,123.812,397.688,52.1056
2020-11-20 09:36:51,31.906,0.97540459,123.922,398.688,52.8574
2020-11-20 09:41:51,7.202,0.995843724,122.297,399.062,53.3714
2020-11-20 09:46:51,6.397,0.993488372,121.984,398.812,51.4202
2020-11-20 09:51:50,31.501,0.980150964,123.641,398.438,51.9097
2020-11-20 09:56:50,30.637,0.982773554,123.406,399.562,53.2974
2020-11-20 10:01:50,29.463,0.978942116,123.406,398.062,55.0493
2020-11-20 10:06:51,22.205,0.99075067,123.641,399.312,54.4277
2020-11-20 10:11:51,32.131,0.991565483,123.703,399.125,54.3914
2020-11-20 10:16:51,33.042,0.984324902,123.625,398.375,55.5428
2020-11-20 10:21:51,31.111,0.99884693,123.625,399.0,55.8981
2020-11-20 10:26:51,34.111,0.990139616,124.062,399.062,55.8414
2020-11-20 10:31:51,34.835,0.98193788,123.703,399.438,56.2374
2020-11-20 10:36:51,33.521,0.980199755,123.703,399.438,56.743
2020-11-20 10:41:51,34.566,0.98322262,123.797,398.375,57.1056
2020-11-20 10:46:51,37.755,0.989516828,123.5,398.438,57.7354
2020-11-20 10:51:51,37.633,0.998404213,123.859,399.188,57.5216
2020-11-20 10:56:51,15.672,0.995413721,122.172,399.125,57.6044
2020-11-20 11:01:51,39.643,0.960285426,124.141,399.875,57.8592
2020-11-20 11:06:51,17.233,0.975846232,122.641,399.312,58.2703
2020-11-20 11:11:51,15.218,0.983679813,122.719,399.062,55.8556
2020-11-20 11:16:52,41.401,0.985717346,123.719,399.188,55.3001
2020-11-20 11:21:51,42.188,0.994753633,123.5,399.312,58.3454
2020-11-20 11:26:51,29.867,0.991326887,123.0,399.125,57.3139
2020-11-20 11:31:51,42.207,0.986619965,124.141,399.5,58.2293
2020-11-20 11:36:51,39.846,0.969336351,125.531,398.438,60.6502
2020-11-20 11:41:51,40.309,0.958297629,124.859,398.688,61.6902
2020-11-20 11:46:51,31.118,0.958867472,124.516,399.125,60.988
2020-11-20 11:51:51,37.807,0.984591318,124.562,399.125,61.176
2020-11-20 11:56:51,37.467,0.973254548,124.781,398.438,61.6902
2020-11-20 12:01:52,38.319,0.979077253,124.734,399.75,62.201
2020-11-20 12:06:51,37.2,0.95228613,124.672,398.5,62.2935
2020-11-20 12:11:51,37.204,0.943653438,123.938,399.875,62.5242
2020-11-20 12:16:51,37.244,0.982080558,124.641,398.312,62.5702
